title.year,actor,rank,high,med,low,title.year,actor,rank,high,med,low,title.year,actor,rank,high,med,low,title.year,actor,rank,high,med,low,title.year,actor,rank,high,med,low,title.year,actor,rank,high,med,low
2015,Fatime Azemi,1.5,0,1,0,2015,John Risto,3,0,1,0,2015,Eva Melander,4.5,0,1,0,2015,Malin Levanon,6,0,1,0,2015,Jakob Ì_hrman,7.5,0,1,0,2015,Henrik Dorsin,9,0,1,0
2010,Vinnie Jones,1.5,0,1,0,2010,Tony Schiena,3,0,1,0,2010,Rashad Evans,4.5,0,1,0,2010,Kimbo Slice,6,0,1,0,2010,Forrest Griffin,7.5,0,1,0,2010,Bai Ling,9,0,1,0
2008,Prakash Raj,1.5,0,1,0,2008,Santhanam,3,0,1,0,2008,Kanja Karuppu,4.5,0,1,0,2008,Jyothirmayi,6,0,1,0,2008,Madhumitha,7.5,0,1,0,2008,Full Cast & Crew,9,0,1,0
2013,Selton Mello,1.5,0,1,0,2013,Camila Pitanga,3,0,1,0,2013,Rodrigo Santoro,4.5,0,1,0,2013,Full Cast & Crew,6,0,1,0,2013,,7.5,0,1,0,2013,,9,0,1,0
2017,Gerard Butler,1.5,0,1,0,2017,Katheryn Winnick,3,0,1,0,2017,Jodi Lyn Brockton,4.5,0,1,0,2017,Abbie Cornish,6,0,1,0,2017,Jim Sturgess,7.5,0,1,0,2017,Ed Harris,9,0,1,0
1976,Maurizio Nichetti,1.5,0,1,0,1976,Maurizio Micheli,3,0,1,0,1976,NÌ©stor Garay,4.5,0,1,0,1976,Marialuisa Giovannini,6,0,1,0,1976,Full Cast & Crew,7.5,0,1,0,1976,,9,0,1,0
1994,Peter Liapis,1.5,0,1,0,1994,Barbara Alyn Woods,3,0,1,0,1994,Stacie Randall,4.5,0,1,0,1994,Raquel Krelle,6,0,1,0,1994,Bobby Di Cicco,7.5,0,1,0,1994,Tony Cox,9,0,1,0
2009,Rahman Alt€±n,1.5,0,1,0,2009,GÌ_rkem Yeltan,3,0,1,0,2009,Nadir Sar€±bacak,4.5,0,1,0,2009,Full Cast & Crew,6,0,1,0,2009,,7.5,0,1,0,2009,,9,0,1,0
2000,YÅÇrei Yanagi,1.5,0,1,0,2000,Takako Fuji,3,0,1,0,2000,Takashi Matsuyama,4.5,0,1,0,2000,YÌÈko Daike,6,0,1,0,2000,Hua Rong Weng,7.5,0,1,0,2000,Kaori Fujii,9,0,1,0
2015,Vivien Bridson,1.5,0,1,0,2015,Lee Bane,3,0,1,0,2015,Georgina Blackledge,4.5,0,1,0,2015,Tessa Wood,6,0,1,0,2015,Ian Smyth,7.5,0,1,0,2015,Full Cast & Crew,9,0,1,0
1976,JiÅªÌ_ SovÌÁk,1.5,0,1,0,1976,JiÅªÌ_ Schmitzer,3,0,1,0,1976,Josef Kemr,4.5,0,1,0,1976,Ladislav Smoljak,6,0,1,0,1976,Zden€_k Sv€_rÌÁk,7.5,0,1,0,1976,Josef AbrhÌÁm,9,0,1,0
1971,George Segal,1.5,0,1,0,1971,Paula Prentiss,3,0,1,0,1971,Karen Black,4.5,0,1,0,1971,Jay Fletcher,6,0,1,0,1971,HÌ©ctor Elizondo,7.5,0,1,0,1971,Robert De Niro,9,0,1,0
1963,Jerry Lewis,1.5,0,1,0,1963,Stella Stevens,3,0,1,0,1963,Del Moore,4.5,0,1,0,1963,Med Flory,6,0,1,0,1963,Norman Alden,7.5,0,1,0,1963,Howard Morris,9,0,1,0
1969,Lee Van Cleef,1.5,0,1,0,1969,William Berger,3,0,1,0,1969,Ignazio Spalla,4.5,0,1,0,1969,Aldo Canti,6,0,1,0,1969,Franco Ressel,7.5,0,1,0,1969,Antonio Gradoli,9,0,1,0
1978,Adriano Celentano,1.5,0,1,0,1978,Full Cast & Crew,3,0,1,0,1978,,4.5,0,1,0,1978,,6,0,1,0,1978,,7.5,0,1,0,1978,,9,0,1,0
1970,Timothy Dalton,1.5,0,1,0,1970,Anna Calder-Marshall,3,0,1,0,1970,Harry Andrews,4.5,0,1,0,1970,Pamela Brown,6,0,1,0,1970,Judy Cornwell,7.5,0,1,0,1970,James Cossins,9,0,1,0
2008,Eugene Hutz,1.5,0,1,0,2008,Holly Weston,3,0,1,0,2008,Vicky McClure,4.5,0,1,0,2008,Richard E. Grant,6,0,1,0,2008,Inder Manocha,7.5,0,1,0,2008,Clare Wilkie,9,0,1,0
2015,Rosario Dawson,1.5,0,1,0,2015,Rosie Perez,3,0,1,0,2015,Miriam Shor,4.5,0,1,0,2015,Luis GuzmÌÁn,6,0,1,0,2015,Alice Taglioni,7.5,0,1,0,2015,Ravi Patel,9,0,1,0
1997,Corbin Bernsen,1.5,0,1,0,1997,Julianne Phillips,3,0,1,0,1997,Gregg Henry,4.5,0,1,0,1997,Lawrence Hilton-Jacobs,6,0,1,0,1997,Harve Presnell,7.5,0,1,0,1997,Lance Wilson-White,9,0,1,0
1966,Senta Berger,1.5,0,1,0,1966,Stephen Boyd,3,0,1,0,1966,Yul Brynner,4.5,0,1,0,1966,Angie Dickinson,6,0,1,0,1966,Georges GÌ©ret,7.5,0,1,0,1966,Hugh Griffith,9,0,1,0
1999,Rowan Atkinson,2,0,0,1,1999,Tony Robinson,4,0,0,1,1999,Stephen Fry,6,0,0,1,1999,Hugh Laurie,8,0,0,1,1999,Tim McInnerny,10,0,0,1,1999,Miranda Richardson,12,0,0,1
1983,Monica Broeke,1.5,0,1,0,1983,Emmanuelle BÌ©art,3,0,1,0,1983,Patrick Bauchau,4.5,0,1,0,1983,Anja SchÌ_te,6,0,1,0,1983,Inge Maria Granzow,7.5,0,1,0,1983,Bruno Guillain,9,0,1,0
1944,Ray Milland,1.5,0,1,0,1944,Ruth Hussey,3,0,1,0,1944,Donald Crisp,4.5,0,1,0,1944,Cornelia Otis Skinner,6,0,1,0,1944,Dorothy Stickney,7.5,0,1,0,1944,Barbara Everest,9,0,1,0
2008,Franck Dubosc,1.5,0,1,0,2008,Emmanuelle BÌ©art,3,0,1,0,2008,GÌ©rard Depardieu,4.5,0,1,0,2008,Samuel Le Bihan,6,0,1,0,2008,Annie Cordy,7.5,0,1,0,2008,Isabelle Nanty,9,0,1,0
2013,Kodi Smit-McPhee,1.5,0,1,0,2013,James Le Gros,3,0,1,0,2013,Ben Kingsley,4.5,0,1,0,2013,Alex Wolff,6,0,1,0,2013,Katie Chang,7.5,0,1,0,2013,Briana Marin,9,0,1,0
2005,Ian McKellen,1.5,0,1,0,2005,Kylie Minogue,3,0,1,0,2005,Bill Nighy,4.5,0,1,0,2005,Robbie Williams,6,0,1,0,2005,Tom Baker,7.5,0,1,0,2005,Jim Broadbent,9,0,1,0
1973,Joseph Kaufmann,1.5,0,1,0,1973,Frank De Kova,3,0,1,0,1973,Terry Haven,4.5,0,1,0,1973,Mary Dean Lauria,6,0,1,0,1973,Jacqueline Mills,7.5,0,1,0,1973,Lillian Adams,9,0,1,0
2014,Cristiana Capotondi,1.5,0,1,0,2014,Andrey Chernyshov,3,0,1,0,2014,Olga Pogodina,4.5,0,1,0,2014,Maxim Bychkov,6,0,1,0,2014,Rachele Cremona,7.5,0,1,0,2014,Andrea Pittorino,9,0,1,0
2001,Kerr Smith,1.5,0,1,0,2001,Brendan Fehr,3,0,1,0,2001,Izabella Miko,4.5,0,1,0,2001,Johnathon Schaech,6,0,1,0,2001,Full Cast & Crew,7.5,0,1,0,2001,,9,0,1,0
2013,Clark Gregg,1.5,0,1,0,2013,Saxon Sharbino,3,0,1,0,2013,Amanda Peet,4.5,0,1,0,2013,Sam Rockwell,6,0,1,0,2013,William H. Macy,7.5,0,1,0,2013,Allison Janney,9,0,1,0
2016,Jason Crowe,1.5,0,1,0,2016,Ellie Church,3,0,1,0,2016,Tristan Risk,4.5,0,1,0,2016,Dan Nye,6,0,1,0,2016,Kevin Roach,7.5,0,1,0,2016,Lucretia Lynn,9,0,1,0
2000,Moritz Bleibtreu,1.5,0,1,0,2000,Christiane Paul,3,0,1,0,2000,Mehmet Kurtulus,4.5,0,1,0,2000,€¡dil ÌÏner,6,0,1,0,2000,Branka Kati€à,7.5,0,1,0,2000,Fatih Akin,9,0,1,0
2006,Kay Panabaker,1.5,0,1,0,2006,Danielle Panabaker,3,0,1,0,2006,Allison Scagliotti,4.5,0,1,0,2006,Marquise Brown,6,0,1,0,2006,Alexandra Krosney,7.5,0,1,0,2006,Jason Dolley,9,0,1,0
1941,George Sanders,1.5,0,1,0,1941,Wendy Barrie,3,0,1,0,1941,Allen Jenkins,4.5,0,1,0,1941,Nina Vale,6,0,1,0,1941,Gladys Cooper,7.5,0,1,0,1941,Edward Brophy,9,0,1,0
1994,Ana BelÌ©n,1.5,0,1,0,1994,Georges Corraface,3,0,1,0,1994,RamÌ_n Madaula,4.5,0,1,0,1994,SÌ_lvia Munt,6,0,1,0,1994,Blanca ApilÌÁnez,7.5,0,1,0,1994,Francis Lorenzo,9,0,1,0
2006,Tony Leung Chiu-Wai,1.5,0,1,0,2006,Takeshi Kaneshiro,3,0,1,0,2006,Shu Qi,4.5,0,1,0,2006,Xu Jinglei,6,0,1,0,2006,Full Cast & Crew,7.5,0,1,0,2006,,9,0,1,0
1975,Dyanne Thorne,1.5,0,1,0,1975,Gregory Knoph,3,0,1,0,1975,Tony Mumolo,4.5,0,1,0,1975,Maria Marx,6,0,1,0,1975,Nicolle Riddell,7.5,0,1,0,1975,Jo Jo Deville,9,0,1,0
2013,Robin Weigert,1.5,0,1,0,2013,Maggie Siff,3,0,1,0,2013,Johnathan Tchaikovsky,4.5,0,1,0,2013,Julie Fain Lawrence,6,0,1,0,2013,Laila Robins,7.5,0,1,0,2013,Ben Shenkman,9,0,1,0
2014,Alyvia Alyn Lind,1.5,0,1,0,2014,Emily Alyn Lind,3,0,1,0,2014,Audrey Marie Anderson,4.5,0,1,0,2014,Lee Garlington,6,0,1,0,2014,Spencer List,7.5,0,1,0,2014,Todd Stashwick,9,0,1,0
2012,Maria HofstÌ_tter,1.5,0,1,0,2012,Nabil Saleh,3,0,1,0,2012,Natalya Baranova,4.5,0,1,0,2012,Rene Rupnik,6,0,1,0,2012,Daniel Hoesl,7.5,0,1,0,2012,Full Cast & Crew,9,0,1,0
2016,Alexandra JimÌ©nez,1.5,0,1,0,2016,Paco LeÌ_n,3,0,1,0,2016,Elisa MouliaÌÁ,4.5,0,1,0,2016,Karra Elejalde,6,0,1,0,2016,Ingrid GarcÌ_a Jonsson,7.5,0,1,0,2016,Ernesto Sevilla,9,0,1,0
2009,Amitabh Bachchan,2,0,0,1,2009,Abhishek Bachchan,4,0,0,1,2009,Vidya Balan,6,0,0,1,2009,Paresh Rawal,8,0,0,1,2009,Arundathi Nag,10,0,0,1,2009,Swini Khera,12,0,0,1
1991,Patrick Bergin,1.5,0,1,0,1991,Uma Thurman,3,0,1,0,1991,David Morrissey,4.5,0,1,0,1991,JÌ_rgen Prochnow,6,0,1,0,1991,Full Cast & Crew,7.5,0,1,0,1991,,9,0,1,0
2014,Simon BrostrÌ_m,1.5,0,1,0,2014,Full Cast & Crew,3,0,1,0,2014,,4.5,0,1,0,2014,,6,0,1,0,2014,,7.5,0,1,0,2014,,9,0,1,0
2002,Christina Ricci,1.5,0,1,0,2002,Hank Harris,3,0,1,0,2002,Brenda Blethyn,4.5,0,1,0,2002,Dominique Swain,6,0,1,0,2002,Marisa Coughlan,7.5,0,1,0,2002,Harry Lennix,9,0,1,0
2008,Brendan Fehr,1.5,0,1,0,2008,Chad Lindberg,3,0,1,0,2008,Tania Raymonde,4.5,0,1,0,2008,Natassia Malthe,6,0,1,0,2008,Shirley Knight,7.5,0,1,0,2008,Beatrice Rosen,9,0,1,0
1992,Robert Redford,1.5,0,1,0,1992,Leonard Peltier,3,0,1,0,1992,Norman Zigrossi,4.5,0,1,0,1992,Robert Sikma,6,0,1,0,1992,Darelle Butler,7.5,0,1,0,1992,Bob Robideau,9,0,1,0
2014,Tomasz Kot,2,0,0,1,2014,Piotr GÅâowacki,4,0,0,1,2014,Szymon Piotr Warszawski,6,0,0,1,2014,Magdalena CzerwiÅãska,8,0,0,1,2014,Jan Englert,10,0,0,1,2014,RafaÅâ Zawierucha,12,0,0,1
2010,Michela Quattrociocche,1.5,0,1,0,2010,Francesco Apolloni,3,0,1,0,2010,Luca Angeletti,4.5,0,1,0,2010,Cecilia Dazzi,6,0,1,0,2010,Ignazio Oliva,7.5,0,1,0,2010,Francesca Ferrazzo,9,0,1,0
1998,Roman Romantsov,1.5,0,1,0,1998,Kirill Ulyanov,3,0,1,0,1998,Ivan Kuzmin,4.5,0,1,0,1998,Denis Kirillov,6,0,1,0,1998,Yegor Tomoshevsky,7.5,0,1,0,1998,Yuri Grigoriev,9,0,1,0
2001,Gruschenka Stevens,1.5,0,1,0,2001,Tim Bergmann,3,0,1,0,2001,Jasmin Tabatabai,4.5,0,1,0,2001,Bettina Zimmermann,6,0,1,0,2001,RÌ_diger Klink,7.5,0,1,0,2001,Karina Fallenstein,9,0,1,0
1969,Michael Caine,1.5,0,1,0,1969,Nigel Davenport,3,0,1,0,1969,Nigel Green,4.5,0,1,0,1969,Harry Andrews,6,0,1,0,1969,Daniel Pilon,7.5,0,1,0,1969,Patrick Jordan,9,0,1,0
2015,Login to Edit Cast & Crew,1.5,0,1,0,2015,,3,0,1,0,2015,,4.5,0,1,0,2015,,6,0,1,0,2015,,7.5,0,1,0,2015,,9,0,1,0
2010,Gail O'Grady,1.5,0,1,0,2010,Silas Weir Mitchell,3,0,1,0,2010,America Olivo,4.5,0,1,0,2010,Jason Thompson,6,0,1,0,2010,Erin Reese,7.5,0,1,0,2010,Peter Onorati,9,0,1,0
2007,NurgÌ_l YeÅÙilÌ_ay,1.5,0,1,0,2007,Cem Ì_zer,3,0,1,0,2007,Umit ÌàIRAK,4.5,0,1,0,2007,Full Cast & Crew,6,0,1,0,2007,,7.5,0,1,0,2007,,9,0,1,0
2016,Matt Hardy,1.5,0,1,0,2016,Jeff Hardy,3,0,1,0,2016,Full Cast & Crew,4.5,0,1,0,2016,,6,0,1,0,2016,,7.5,0,1,0,2016,,9,0,1,0
1974,Karlheinz BÌ_hm,1.5,0,1,0,1974,Margit Carstensen,3,0,1,0,1974,Barbara Valentin,4.5,0,1,0,1974,Peter Chatel,6,0,1,0,1974,Gisela Fackeldey,7.5,0,1,0,1974,Adrian Hoven,9,0,1,0
1999,Kirsten Dunst,1.5,0,1,0,1999,Zachery Ty Bryan,3,0,1,0,1999,August Schellenberg,4.5,0,1,0,1999,Dey Young,6,0,1,0,1999,Michael Gross,7.5,0,1,0,1999,Full Cast & Crew,9,0,1,0
1997,Toby Stephens,1.5,0,1,0,1997,Emily Woof,3,0,1,0,1997,Ben Kingsley,4.5,0,1,0,1997,Frances Barber,6,0,1,0,1997,Bernard Gallagher,7.5,0,1,0,1997,Full Cast & Crew,9,0,1,0
2016,Login to Edit Cast & Crew,1.5,0,1,0,2016,,3,0,1,0,2016,,4.5,0,1,0,2016,,6,0,1,0,2016,,7.5,0,1,0,2016,,9,0,1,0
1987,Wayne Allwine,1.5,0,1,0,1987,Tony Anselmo,3,0,1,0,1987,Bill Farmer,4.5,0,1,0,1987,Full Cast & Crew,6,0,1,0,1987,,7.5,0,1,0,1987,,9,0,1,0
2013,Nao Omori,1.5,0,1,0,2013,Mao Daichi,3,0,1,0,2013,Shinobu Terajima,4.5,0,1,0,2013,Hairi Katagiri,6,0,1,0,2013,Eriko SatÌ«,7.5,0,1,0,2013,Ai Tominaga,9,0,1,0
1973,Robert Blake,1.5,0,1,0,1973,Mitchell Ryan,3,0,1,0,1973,Billy Green Bush,4.5,0,1,0,1973,Jeannine Riley,6,0,1,0,1973,Elisha Cook Jr.,7.5,0,1,0,1973,Nick Nolte,9,0,1,0
1952,Robert Mitchum,1.5,0,1,0,1952,Jane Russell,3,0,1,0,1952,William Bendix,4.5,0,1,0,1952,Thomas Gomez,6,0,1,0,1952,Gloria Grahame,7.5,0,1,0,1952,Brad Dexter,9,0,1,0
2003,Franco Trentalance,1.5,0,1,0,2003,Luisa Corleone,3,0,1,0,2003,Morena Ciotoli,4.5,0,1,0,2003,Cristina Mazzuzzi,6,0,1,0,2003,Full Cast & Crew,7.5,0,1,0,2003,,9,0,1,0
2002,Joe Absolom,1.5,0,1,0,2002,Lara Belmont,3,0,1,0,2002,Melanie Gutteridge,4.5,0,1,0,2002,Lukas Haas,6,0,1,0,2002,James Hillier,7.5,0,1,0,2002,Alec Newman,9,0,1,0
2016,Alyona Toymintseva,1.5,0,1,0,2016,Anton Belyaev,3,0,1,0,2016,Mariam Merabova,4.5,0,1,0,2016,Yaroslav Dronov,6,0,1,0,2016,Full Cast & Crew,7.5,0,1,0,2016,,9,0,1,0
2007,Diego Luna,1.5,0,1,0,2007,Liz Gallardo,3,0,1,0,2007,Gabriel GonzÌÁlez,4.5,0,1,0,2007,Irene Azuela,6,0,1,0,2007,Full Cast & Crew,7.5,0,1,0,2007,,9,0,1,0
2007,Helena BergstrÌ_m,1.5,0,1,0,2007,Rolf LassgÌ´rd,3,0,1,0,2007,Rikard Wolff,4.5,0,1,0,2007,Elisabet Carlsson,6,0,1,0,2007,Johan Rabaeus,7.5,0,1,0,2007,Peter Gardiner,9,0,1,0
2016,Matthias Koeberlin,1.5,0,1,0,2016,GÌ_tz George,3,0,1,0,2016,Catherine Bode,4.5,0,1,0,2016,Liane Forestieri,6,0,1,0,2016,Daniel Flieger,7.5,0,1,0,2016,Michael Hanemann,9,0,1,0
2014,Sveva Alviti,1.5,0,1,0,2014,Ilaria Capponi,3,0,1,0,2014,Marco Cocci,4.5,0,1,0,2014,Mauro Conte,6,0,1,0,2014,Giovanni Corrado,7.5,0,1,0,2014,Maria Grazia Cucinotta,9,0,1,0
1990,Gene Hackman,1.5,0,1,0,1990,Anne Archer,3,0,1,0,1990,James Sikking,4.5,0,1,0,1990,J. T. Walsh,6,0,1,0,1990,M. Emmet Walsh,7.5,0,1,0,1990,Susan Hogan,9,0,1,0
1930,Barry Fitzgerald,1.5,0,1,0,1930,Maire O'Neill,3,0,1,0,1930,Edward Chapman,4.5,0,1,0,1930,Sidney Morgan,6,0,1,0,1930,Sara Allgood,7.5,0,1,0,1930,John Laurie,9,0,1,0
1988,Joan Plowright,1.5,0,1,0,1988,Juliet Stevenson,3,0,1,0,1988,Joely Richardson,4.5,0,1,0,1988,Bernard Hill,6,0,1,0,1988,Jason Edwards,7.5,0,1,0,1988,Bryan Pringle,9,0,1,0
1991,Tom Berenger,1,1,0,0,1991,John Lithgow,2,1,0,0,1991,Daryl Hannah,3,1,0,0,1991,Aidan Quinn,4,1,0,0,1991,Tom Waits,5,1,0,0,1991,Kathy Bates,6,1,0,0
1991,Stacy Keach,1.5,0,1,0,1991,Richard Thomas,3,0,1,0,1991,Steve Landesberg,4.5,0,1,0,1991,Don Harvey,6,0,1,0,1991,Robert Cicchini,7.5,0,1,0,1991,David Caruso,9,0,1,0
2016,JM de Guzman,1.5,0,1,0,2016,Benjie Paras,3,0,1,0,2016,Carmi Martin,4.5,0,1,0,2016,Edgar Allan Guzman,6,0,1,0,2016,Neil Coleta,7.5,0,1,0,2016,Eva Darren,9,0,1,0
2014,Blanche Baker,1.5,0,1,0,2014,Elissa Goldstein,3,0,1,0,2014,Keith Collins,4.5,0,1,0,2014,Julia Weldon,6,0,1,0,2014,Joshua Cruz,7.5,0,1,0,2014,Edvin Ortega,9,0,1,0
2015,Patrick Wilson,1.5,0,1,0,2015,Jane Krakowski,3,0,1,0,2015,Ashley Judd,4.5,0,1,0,2015,Whoopi Goldberg,6,0,1,0,2015,Jenna Elfman,7.5,0,1,0,2015,Dagmara DomiÅãczyk,9,0,1,0
2004,Ben Affleck,1.5,0,1,0,2004,Jeff Anderson,3,0,1,0,2004,Jason Biggs,4.5,0,1,0,2004,George Carlin,6,0,1,0,2004,Matt Damon,7.5,0,1,0,2004,Shannon Elizabeth,9,0,1,0
2002,Julie K. Smith,1.5,0,1,0,2002,Shauna O'Brien,3,0,1,0,2002,Seana Ryan,4.5,0,1,0,2002,Julie Dey,6,0,1,0,2002,Jill Tompkins,7.5,0,1,0,2002,Julie Strain,9,0,1,0
2006,William Shatner,1.5,0,1,0,2006,Jason Alexander,3,0,1,0,2006,Andy Dick,4.5,0,1,0,2006,Farrah Fawcett,6,0,1,0,2006,Greg Giraldo,7.5,0,1,0,2006,Lisa Lampanelli,9,0,1,0
2006,Katie Cassidy,1.5,0,1,0,2006,Michelle Trachtenberg,3,0,1,0,2006,Kristen Cloke,4.5,0,1,0,2006,Mary Elizabeth Winstead,6,0,1,0,2006,Lacey Chabert,7.5,0,1,0,2006,Andrea Martin,9,0,1,0
2006,Charlie Trairat,1.5,0,1,0,2006,Suchao Pongwilai,3,0,1,0,2006,Pemanee Sungkorn,4.5,0,1,0,2006,Surachai Sangarkart,6,0,1,0,2006,Vorawit Phonginsee,7.5,0,1,0,2006,Anyarit Pitakkul,9,0,1,0
2015,Samantha Morton,1.5,0,1,0,2015,Timothy Spall,3,0,1,0,2015,June Whitfield,4.5,0,1,0,2015,Shola Adewusi,6,0,1,0,2015,Finn Bennett,7.5,0,1,0,2015,Bebe Cave,9,0,1,0
1989,Richard Dreyfuss,1.5,0,1,0,1989,Jennifer Tilly,3,0,1,0,1989,David Johansen,4.5,0,1,0,1989,Teri Garr,6,0,1,0,1989,Allen Garfield,7.5,0,1,0,1989,Edward Walsh,9,0,1,0
2016,Login to Edit Cast & Crew,1.5,0,1,0,2016,,3,0,1,0,2016,,4.5,0,1,0,2016,,6,0,1,0,2016,,7.5,0,1,0,2016,,9,0,1,0
1997,Harvey Keitel,1.5,0,1,0,1997,Peter O'Toole,3,0,1,0,1997,Joseph May,4.5,0,1,0,1997,Lara Morgan,6,0,1,0,1997,Adam Franks,7.5,0,1,0,1997,Guy Witcher,9,0,1,0
2003,Jean Dujardin,1.5,0,1,0,2003,Carole Bouquet,3,0,1,0,2003,LorÌÊnt Deutsch,4.5,0,1,0,2003,Michel Duchaussoy,6,0,1,0,2003,Olivier Saladin,7.5,0,1,0,2003,Yolande Moreau,9,0,1,0
2001,Dan Aykroyd,1.5,0,1,0,2001,Devon Gummersall,3,0,1,0,2001,Amelia Heinle,4.5,0,1,0,2001,Theresa Russell,6,0,1,0,2001,Christopher Cousins,7.5,0,1,0,2001,Mario Roccuzzo,9,0,1,0
2008,Melissa Joan Hart,1.5,0,1,0,2008,Deanna Milligan,3,0,1,0,2008,Susan Hogan,4.5,0,1,0,2008,Full Cast & Crew,6,0,1,0,2008,,7.5,0,1,0,2008,,9,0,1,0
2014,Kim Sae-Ron,1.5,0,1,0,2014,Jung Yoo-mi,3,0,1,0,2014,Jung Kyung-ho,4.5,0,1,0,2014,Yoon Chan-young,6,0,1,0,2014,Kim Bin-woo,7.5,0,1,0,2014,Full Cast & Crew,9,0,1,0
2008,Mackenzie Crook,1.5,0,1,0,2008,Colm Meaney,3,0,1,0,2008,Gemma Arterton,4.5,0,1,0,2008,Imelda Staunton,6,0,1,0,2008,Antony Sher,7.5,0,1,0,2008,Gary Lewis,9,0,1,0
2008,Anne Alvaro,1.5,0,1,0,2008,Michel Boujenah,3,0,1,0,2008,Rachida Brakni,4.5,0,1,0,2008,Isabelle CarrÌ©,6,0,1,0,2008,Lolita Chammah,7.5,0,1,0,2008,Full Cast & Crew,9,0,1,0
2007,Woody Harrelson,2,0,0,1,2007,Werner Herzog,4,0,0,1,2007,Dennis Farina,6,0,0,1,2007,David Cross,8,0,0,1,2007,Cheryl Hines,10,0,0,1,2007,Richard Kind,12,0,0,1
2015,Ross Boatman,1.5,0,1,0,2015,Mark Arden,3,0,1,0,2015,Chris Bell,4.5,0,1,0,2015,Carlton Leach,6,0,1,0,2015,Jesse Birdsall,7.5,0,1,0,2015,Full Cast & Crew,9,0,1,0
2013,Nicholle Tom,1.5,0,1,0,2013,David Palffy,3,0,1,0,2013,Steve Bacic,4.5,0,1,0,2013,Emilie Ullerup,6,0,1,0,2013,John Cassini,7.5,0,1,0,2013,Miranda Frigon,9,0,1,0
2010,William Forsythe,1.5,0,1,0,2010,Jesse Moss,3,0,1,0,2010,Richard Harmon,4.5,0,1,0,2010,Patrick Gilmore,6,0,1,0,2010,Karissa Tynes,7.5,0,1,0,2010,Emma Lahana,9,0,1,0
1997,Judi Dench,1.5,0,1,0,1997,Billy Connolly,3,0,1,0,1997,Geoffrey Palmer,4.5,0,1,0,1997,Antony Sher,6,0,1,0,1997,Gerard Butler,7.5,0,1,0,1997,Richard Pasco,9,0,1,0
1978,Claudia McNeil,1.5,0,1,0,1978,Janet MacLachlan,3,0,1,0,1978,Robert Christian,4.5,0,1,0,1978,Larry B. Scott,6,0,1,0,1978,Morgan Freeman,7.5,0,1,0,1978,Full Cast & Crew,9,0,1,0
1990,Jeff Goldblum,1.5,0,1,0,1990,Alan Bates,3,0,1,0,1990,Kathy Baker,4.5,0,1,0,1990,Daniel GÌ©lin,6,0,1,0,1990,Full Cast & Crew,7.5,0,1,0,1990,,9,0,1,0
1998,Lena Headey,1.5,0,1,0,1998,Douglas Henshall,3,0,1,0,1998,PenÌ©lope Cruz,4.5,0,1,0,1998,Charlotte Coleman,6,0,1,0,1998,Gustavo SalmerÌ_n,7.5,0,1,0,1998,Mark Strong,9,0,1,0
2014,Freddie Prinze Jr.,1.5,0,1,0,2014,Vanessa Marshall,3,0,1,0,2014,Steve Blum,4.5,0,1,0,2014,Tiya Sircar,6,0,1,0,2014,Taylor Gray,7.5,0,1,0,2014,David Oyelowo,9,0,1,0
1942,Arletty,1.5,0,1,0,1942,Marie DÌ©a,3,0,1,0,1942,Fernand Ledoux,4.5,0,1,0,1942,Alain Cuny,6,0,1,0,1942,Roger Blin,7.5,0,1,0,1942,Gabriel Gabrio,9,0,1,0
1974,Alain Delon,1.5,0,1,0,1974,Catherine Rouvel,3,0,1,0,1974,Serge Davri,4.5,0,1,0,1974,Reinhard Kolldehoff,6,0,1,0,1974,Adolfo Lastretti,7.5,0,1,0,1974,Riccardo Cucciolla,9,0,1,0
1961,Jean Marais,1.5,0,1,0,1961,GeneviÌ¬ve Grad,3,0,1,0,1961,GÌ©rard Barray,4.5,0,1,0,1961,Danielle Godet,6,0,1,0,1961,Sophie Grimaldi,7.5,0,1,0,1961,Sacha PitoÌÇff,9,0,1,0
1974,Yves Montand,1.5,0,1,0,1974,Michel Piccoli,3,0,1,0,1974,GÌ©rard Depardieu,4.5,0,1,0,1974,Serge Reggiani,6,0,1,0,1974,Umberto Orsini,7.5,0,1,0,1974,StÌ©phane Audran,9,0,1,0
2002,Stephen Baldwin,1.5,0,1,0,2002,Callum Keith Rennie,3,0,1,0,2002,Jessica Steen,4.5,0,1,0,2002,Gary Busey,6,0,1,0,2002,David Hemmings,7.5,0,1,0,2002,David Paetkau,9,0,1,0
2014,Nicole Alonso,1.5,0,1,0,2014,Torey Byrne,3,0,1,0,2014,Tommy Ball,4.5,0,1,0,2014,Will Crown,6,0,1,0,2014,David Paul Baker,7.5,0,1,0,2014,Tom Chamberlain,9,0,1,0
2010,Cristina Rosato,1.5,0,1,0,2010,Roc LaFortune,3,0,1,0,2010,Sean Devine,4.5,0,1,0,2010,Nicole Leroux,6,0,1,0,2010,Michael Mando,7.5,0,1,0,2010,Full Cast & Crew,9,0,1,0
2013,Helen Mirren,1.5,0,1,0,2013,Al Pacino,3,0,1,0,2013,Jeffrey Tambor,4.5,0,1,0,2013,Chiwetel Ejiofor,6,0,1,0,2013,Rebecca Pidgeon,7.5,0,1,0,2013,John Pirruccello,9,0,1,0
2016,Fiona Dourif,1.5,0,1,0,2016,Jake Busey,3,0,1,0,2016,Full Cast & Crew,4.5,0,1,0,2016,,6,0,1,0,2016,,7.5,0,1,0,2016,,9,0,1,0
