ID,director_facebook_likes,cast_total_facebook_likes,num_voted_users,num_user_for_reviews,imdb_score,movie_facebook_likes,Revenue,Budget,profit,response
1185,112,3432,76498,203,6.4,15000,60965854,40000000,20965854,Profit
1186,97,3984,96693,271,6.1,0,110230332,26000000,84230332,Profit
1187,105,1442,34098,214,7.2,1000,12633747,6500000,6133747,Profit
1188,118,29748,120202,397,6.7,0,151493655,73000000,78493655,Profit
1189,106,19906,149998,285,6.4,0,150166126,100000000,50166126,Profit
1190,83,11771,28513,126,5.2,0,64110728,3300000,60810728,Profit
1191,101,2822,74622,150,5.6,0,59192128,25000000,34192128,Profit
1192,89,5470,16437,68,4.9,0,30551495,24000000,6551495,Profit
1193,90,3148,111368,394,7.1,0,161626121,90000000,71626121,Profit
1194,89,843,49312,211,4.9,0,64626786,30000000,34626786,Profit
1195,112,13707,71495,522,7.1,0,44909486,4000000,40909486,Profit
1196,112,16196,193962,805,7.1,5000,53187659,23000000,30187659,Profit
1197,98,10938,164608,383,6.4,10000,77566815,30000000,47566815,Profit
1198,112,1205,67893,163,6.3,18000,73244881,17000000,56244881,Profit
1199,107,3004,28573,87,5.7,5000,1.80E+07,13000000,5.00E+06,Profit
1200,154,2592,60988,199,7.8,6000,146292009,15000000,131292009,Profit
1201,99,5642,158354,691,6.6,11000,90842646,30000000,60842646,Profit
1202,106,2703,112671,315,8,14000,86273333,2800000,83473333,Profit
1203,110,22140,100571,416,7.4,0,49084830,7000000,42084830,Profit
1204,97,20312,27689,74,6.5,1000,17500000,10000000,7500000,Profit
1205,113,814,138435,527,6.6,0,75505973,30000000,45505973,Profit
1206,100,1949,134869,304,6.2,57000,146497771,15000000,131497771,Profit
1207,96,36093,248468,545,7,0,163720069,37000000,126720069,Profit
1208,103,1212,222018,869,7.2,11000,173046663,14000000,159046663,Profit
1209,96,4380,131801,548,6.2,0,141774679,18000000,123774679,Profit
1210,101,38809,73368,248,6,0,73174566,60000000,13174566,Profit
1211,125,2329,49934,224,4.9,0,75800000,39000000,36800000,Profit
1212,95,2558,24089,82,5.5,0,183953723,63000000,120953723,Profit
1213,103,3150,29523,121,4.7,0,85280250,58000000,27280250,Profit
1214,124,9255,203269,602,7,11000,363889678,42000000,321889678,Profit
1215,129,1565,111351,568,7.5,0,82466670,25000000,57466670,Profit
1216,98,15251,63108,330,5.9,15000,42333295,10000000,32333295,Profit
1217,109,2474,79877,677,6.3,0,104155843,33000000,71155843,Profit
1218,82,3326,10233,63,4.3,0,112483764,85000000,27483764,Profit
1219,122,12410,130776,437,6.6,0,162966177,72500000,90466177,Profit
1220,117,3681,72693,199,6.9,0,54926886,21000000,33926886,Profit
1221,102,2961,50523,113,6.3,0,42045846,32000000,10045846,Profit
1222,111,3393,103230,143,5.9,10000,83160734,36000000,47160734,Profit
1223,136,12226,96385,119,7,0,131457682,70000000,61457682,Profit
1224,136,20299,92702,209,7.2,0,76669806,30000000,46669806,Profit
1225,120,5826,97664,232,5.7,17000,173965010,35000000,138965010,Profit
1226,107,18983,131180,220,6.8,0,17164377,9500000,7664377,Profit
1227,139,12182,189923,318,7.3,0,273552592,50000000,223552592,Profit
1228,103,3004,54390,398,6.2,0,50041732,29000000,21041732,Profit
1229,114,12499,121259,361,7,0,143049560,92000000,51049560,Profit
1230,110,146,57996,349,6.5,15000,81272766,12000000,69272766,Profit
1231,96,1432,22764,91,5.5,511,8844595,1700000,7144595,Profit
1232,120,15226,69860,214,6.6,0,219103655,85000000,134103655,Profit
1233,118,15889,59435,323,5.7,0,95226116,53000000,42226116,Profit
1234,86,2420,102861,571,5.8,0,117719158,25000000,92719158,Profit
1235,102,51355,59637,130,7.1,21000,13231461,6000000,7231461,Profit
1236,128,22679,91092,402,6.7,0,266728738,80000000,186728738,Profit
1237,115,4496,48753,323,6.5,0,74541707,60000000,14541707,Profit
1238,114,19904,75864,197,6,23000,96047633,37000000,59047633,Profit
1239,119,1651,63677,460,6.5,0,55157539,32000000,23157539,Profit
1240,219,2451,70274,133,7.8,0,43984230,23000000,20984230,Profit
1241,104,33758,138707,202,7.2,0,25405445,7000000,18405445,Profit
1242,101,661,89568,142,6.3,17000,160078586,45000000,115078586,Profit
1243,116,33233,40126,107,6.6,975,100860818,46000000,54860818,Profit
1244,96,3718,122347,345,6,0,102825796,47000000,55825796,Profit
1245,116,20258,92237,366,7.2,25000,24145613,20000000,4145613,Profit
1246,91,1083,75920,474,5.5,0,68349884,35000000,33349884,Profit
1247,121,5987,103493,317,8.1,17000,23689877,3800000,19889877,Profit
1248,116,771,30982,199,7.5,0,12600000,3500000,9100000,Profit
1249,119,1639,55101,201,6.9,3000,320145693,14000000,306145693,Profit
1250,85,25590,54077,112,6.8,0,149044513,85000000,64044513,Profit
1251,99,5074,84620,235,6.8,27000,12077441,12000000,77441,Profit
1252,131,19815,28942,223,6.1,0,118880016,80000000,38880016,Profit
1253,154,61110,118483,674,7.2,0,173013509,79000000,94013509,Profit
1254,104,1662,50125,140,5.7,0,58853106,4500000,54353106,Profit
1255,104,1165,26066,216,5.6,0,51842679,25000000,26842679,Profit
1256,105,14762,58743,192,6.6,0,8.70E+07,18000000,6.90E+07,Profit
1257,125,1556,107557,612,7.2,0,105834556,30000000,75834556,Profit
1258,125,15850,143525,657,7.1,0,96889998,72000000,24889998,Profit
1259,98,5270,70141,385,5.9,0,90449929,28000000,62449929,Profit
1260,124,2583,63067,533,6.7,0,119137784,50000000,69137784,Profit
1261,103,2013,44804,182,7.2,0,20766616,10000000,10766616,Profit
1262,129,14421,67395,564,6,0,162945894,63000000,99945894,Profit
1263,104,1827,36223,208,6.2,0,50451307,30000000,20451307,Profit
1264,88,941,23268,95,6.1,794,9700000,1800000,7900000,Profit
1265,108,12178,24150,118,6.7,923,18928871,16000000,2928871,Profit
1266,95,11946,139749,509,6.4,29000,127730736,17000000,110730736,Profit
1267,104,7247,88049,279,6.6,0,127906624,55000000,72906624,Profit
1268,108,70996,132501,548,6.5,0,384335608,100000000,284335608,Profit
1269,134,17159,183909,666,6.7,0,115772733,105000000,10772733,Profit
1270,83,1987,77935,122,6.1,0,40547440,28000000,12547440,Profit
1271,133,2916,40858,144,6.4,0,121969216,55000000,66969216,Profit
1272,91,758,57281,350,6.5,0,94935764,45000000,49935764,Profit
1273,146,4555,59581,293,4.3,0,288347692,100000000,188347692,Profit
1274,115,34606,43574,302,6.1,0,56714147,50000000,6714147,Profit
1275,105,20109,116762,261,6.4,0,33889159,20000000,13889159,Profit
1276,113,15765,114070,500,7.3,0,12021272,250000,11771272,Profit
1277,94,3451,13661,134,5.3,487,20627372,16000000,4627372,Profit
1278,152,1802,71919,316,7.6,0,43656822,6000000,37656822,Profit
1279,127,5838,158864,395,6.4,0,374111707,70000000,304111707,Profit
1280,86,2714,101287,260,7,31000,4007792,750000,3257792,Profit
1281,123,25661,191470,278,6.8,0,69823199,35000000,34823199,Profit
1282,107,3435,49007,97,7.2,0,49797148,11000000,38797148,Profit
1283,116,14701,77366,194,7.4,0,177200000,21000000,156200000,Profit
1284,130,12890,98403,683,6.6,0,155464351,100000000,55464351,Profit
1285,154,14244,88844,142,6.8,0,270248367,42000000,228248367,Profit
1286,108,8610,77415,139,6.1,0,54682547,40000000,14682547,Profit
1287,125,1748,39306,119,6.6,0,45892212,30000000,15892212,Profit
1288,112,13827,59352,138,5.6,0,111231041,70000000,41231041,Profit
1289,101,3816,81783,283,5.8,0,122195920,18000000,104195920,Profit
1290,119,3284,133367,363,7.3,0,92991835,25000000,67991835,Profit
1291,95,28734,67115,389,5.8,0,103166989,10000000,93166989,Profit
1292,102,3592,54346,358,6.2,0,36098382,35000000,1098382,Profit
1293,126,2004,126907,235,7.2,0,90815558,8000000,82815558,Profit
1294,75,3192,111649,437,6.7,0,57500000,10000000,47500000,Profit
1295,81,276,13521,150,4.2,0,42664410,100000,42564410,Profit
1296,100,7048,71202,380,4.8,0,56681566,43000000,13681566,Profit
1297,101,2373,112669,226,6.6,0,38122105,27000000,11122105,Profit
1298,105,3439,62986,150,6.9,0,115101622,30250000,84851622,Profit
1299,90,3172,120786,472,6.2,0,90426405,26000000,64426405,Profit
1300,99,3500,47814,426,5.5,0,72527595,14000000,58527595,Profit
1301,130,12186,58402,370,5.1,0,136159423,80000000,56159423,Profit
1302,100,25206,72867,120,5.4,0,98159963,75000000,23159963,Profit
1303,136,1579,84118,245,6.3,13000,134748021,70000000,64748021,Profit
1304,143,28176,131227,346,6.3,41000,173649015,50000000,123649015,Profit
1305,99,2010,44394,115,5.8,0,101646581,27000000,74646581,Profit
1306,81,2252,63912,251,5.8,912,314432665,150000000,164432665,Profit
1307,115,15571,30077,175,6.3,893,63781810,42000000,21781810,Profit
1308,134,12749,45703,156,7.9,0,23237911,11500000,11737911,Profit
1309,112,17568,87090,142,7.6,0,4.30E+07,8000000,3.50E+07,Profit
1310,109,1582,251349,547,7.9,10000,44703995,6000000,38703995,Profit
1311,105,12894,82327,350,6.4,18000,114956699,13000000,101956699,Profit
1312,106,3598,34774,162,6.8,1000,21284514,20000000,1284514,Profit
1313,108,3892,47003,215,5.9,11000,108609310,30000000,78609310,Profit
1314,120,2321,124941,488,6.1,0,172363301,24000000,148363301,Profit
1315,86,6355,71424,521,4.9,0,275650703,84000000,191650703,Profit
1316,110,15170,44021,83,6.2,0,147880543,22000000,125880543,Profit
1317,126,2282,56665,469,7.6,0,16942795,16500000,442795,Profit
1318,125,15811,33067,134,6.9,0,41480851,30000000,11480851,Profit
1319,72,4480,11634,58,5.4,227,135680000,20000000,115680000,Profit
1320,92,6327,12399,84,3.8,0,39340177,35000000,4340177,Profit
1321,116,16539,91414,359,7.7,0,96800000,12000000,84800000,Profit
1322,96,41293,147504,531,6.6,0,92913171,40000000,52913171,Profit
1323,87,1679,34948,118,5.1,0,51680201,35000000,16680201,Profit
1324,100,1395,76560,322,6.3,0,119940815,60000000,59940815,Profit
1325,114,12097,57363,308,7.2,10000,25697647,10000000,15697647,Profit
1326,104,11632,128593,867,6.9,0,33788161,22000000,11788161,Profit
1327,125,529,64556,140,8.1,0,38535221,12806000,25729221,Profit
1328,77,2682,36471,69,5.4,459,169956806,120000000,49956806,Profit
1329,90,2486,10986,84,5.3,0,39300000,20000000,19300000,Profit
1330,91,1185,94435,182,6.8,5000,254134910,30000000,224134910,Profit
1331,94,156,132386,398,7.8,38000,20416563,12500000,7916563,Profit
1332,118,4045,81866,510,7.3,0,68106245,31000000,37106245,Profit
1333,115,14322,50653,143,6.6,0,60527873,27000000,33527873,Profit
1334,103,3211,44103,149,5.3,0,38159905,28000000,10159905,Profit
1335,121,14165,183247,440,7.1,0,200276000,75000000,125276000,Profit
1336,92,1045,27486,284,4.7,0,22165608,20000000,2165608,Profit
1337,87,4171,46031,235,5.2,0,93375151,60000000,33375151,Profit
1338,105,2689,33887,160,5.9,919,68915888,35000000,33915888,Profit
1339,126,5371,220475,1066,7.2,20000,57096190,18000000,39096190,Profit
1340,118,7654,80196,190,6.5,0,60161391,50000000,10161391,Profit
1341,122,943,24557,111,6.5,13000,64076736,3860000,60216736,Profit
1342,92,13162,156143,289,7,0,41205099,12000000,29205099,Profit
1343,86,3421,34620,107,5.1,0,60141683,2500000,57641683,Profit
1344,89,11192,33335,128,7.3,0,18344729,2000000,16344729,Profit
1345,95,1070,30394,103,5.8,0,41863726,40000000,1863726,Profit
1346,94,20348,42737,128,5.4,781,129181830,60000000,69181830,Profit
1347,105,2604,115649,1033,5.6,4000,62022014,33000000,29022014,Profit
1348,97,2790,64742,111,6.4,0,189833357,22000000,167833357,Profit
1349,215,1937,138941,1448,7.6,0,98126565,52000000,46126565,Profit
1350,104,1196,82476,280,7.8,0,41158757,1800000,39358757,Profit
1351,92,3074,83788,227,5.9,20000,157887643,47000000,110887643,Profit
1352,113,13693,130070,316,6.4,0,190320568,82000000,108320568,Profit
1353,105,101383,50170,306,5.8,773,82800000,45000000,37800000,Profit
1354,117,3611,70698,196,6.9,9000,42064105,35000000,7064105,Profit
1355,119,4315,61680,222,6.4,19000,89519773,55000000,34519773,Profit
1356,134,24458,124222,259,7.4,23000,122233971,60000000,62233971,Profit
1357,128,3869,61114,212,7.5,22000,66787908,20000000,46787908,Profit
1358,90,1566,19622,58,6,931,4630045,4000000,630045,Profit
1359,99,1462,52805,278,6.8,0,5.80E+07,6000000,5.20E+07,Profit
1360,122,1448,113152,1416,7.5,0,119114517,6000000,113114517,Profit
1361,120,17336,41313,246,7,0,28780255,26000000,2780255,Profit
1362,96,20132,66840,248,6.7,0,31584901,4000000,27584901,Profit
1363,97,14868,184795,310,7.4,22000,175372502,45000000,130372502,Profit
1364,103,22383,85198,303,7,0,50871113,45000000,5871113,Profit
1365,109,3668,41138,208,7.4,2000,7011317,4500000,2511317,Profit
1366,122,41636,124765,541,6.8,0,74558115,35000000,39558115,Profit
1367,136,41059,78392,196,7.7,0,1.35E+08,16500000,118500000,Profit
1368,110,874,28736,72,5.5,0,30102717,15000000,15102717,Profit
1369,94,1118,75669,451,6.4,19000,4242978,500000,3742978,Profit
1370,123,5975,63839,118,6.4,0,152036382,32000000,120036382,Profit
1371,102,362,125198,153,6.6,11000,46221189,42000000,4221189,Profit
1372,106,18645,110616,291,7.1,16000,34705850,4000000,30705850,Profit
1373,98,3939,27492,84,6.1,0,59827328,11000000,48827328,Profit
1374,94,683,25843,64,6,941,107944236,86000000,21944236,Profit
1375,186,3847,44457,176,8.3,0,1.00E+07,3000000,7.00E+06,Profit
1376,89,3717,73539,271,4.6,0,136885767,45000000,91885767,Profit
1377,98,2110,18481,230,5.9,4000,35841901,20000000,15841901,Profit
1378,128,24006,127503,261,7.3,0,182300000,35000000,147300000,Profit
1379,109,1574,137377,370,6.2,0,2.12E+08,45000000,1.67E+08,Profit
1380,101,4286,65785,160,7,16000,140073390,80000000,60073390,Profit
1381,97,23242,53415,339,6.6,0,36642838,23000000,13642838,Profit
1382,141,751,132149,316,7.9,5000,68673228,19000000,49673228,Profit
1383,96,929,67654,504,7.5,0,46243000,1000000,45243000,Profit
1384,99,12619,72324,134,7.4,3000,145793296,7500000,138293296,Profit
1385,124,12556,86504,568,6.4,0,193921372,68000000,125921372,Profit
1386,121,6910,27675,181,5.8,0,16757163,13000000,3757163,Profit
1387,95,37967,58412,242,5.6,2000,88715192,50000000,38715192,Profit
1388,109,11736,105568,533,7.3,0,60378584,8000000,52378584,Profit
1389,108,4251,83786,392,6.1,0,180622424,30000000,150622424,Profit
1390,114,25126,53132,101,5.8,0,159212469,80000000,79212469,Profit
1391,87,3850,60202,114,5.7,0,34942188,25000000,9942188,Profit
1392,147,37076,154487,259,7.5,0,165615285,44000000,121615285,Profit
1393,112,2371,48019,153,5.9,13000,59901913,35000000,24901913,Profit
1394,128,2100,86152,411,6.4,0,162944923,80000000,82944923,Profit
1395,129,3833,215086,471,8.4,15000,13129846,2000000,11129846,Profit
1396,91,1921,15664,149,5.8,0,45300000,13000000,32300000,Profit
1397,116,475,52136,184,6.2,0,118063304,68000000,50063304,Profit
1398,108,4403,210680,479,7.1,0,131282949,35000000,96282949,Profit
1399,115,525,12596,64,6.7,0,30127963,15000000,15127963,Profit
1400,99,17204,71679,216,7,17000,35057696,6400000,28657696,Profit
1401,91,52566,32157,119,5.3,913,69307224,35000000,34307224,Profit
1402,118,22517,217480,429,7.4,21000,126690726,53000000,73690726,Profit
1403,119,11895,57831,115,7,0,52293982,13800000,38493982,Profit
1404,114,13905,94407,322,6.7,0,198685114,55000000,143685114,Profit
1405,105,28928,166194,215,7.1,0,91636986,41000000,50636986,Profit
1406,96,1825,62364,337,5.9,0,84146832,20000000,64146832,Profit
1407,101,58823,174591,632,7.8,0,116766556,25000000,91766556,Profit
1408,90,1982,86890,985,6.1,0,59217789,10000000,49217789,Profit
1409,110,35345,54710,177,6.3,0,19179969,17500000,1679969,Profit
1410,90,13823,119450,300,6.1,0,185991646,23000000,162991646,Profit
1411,106,13634,180479,411,6.6,42000,135458097,60000000,75458097,Profit
1412,195,2291,16255,127,7.5,0,40382659,32000000,8382659,Profit
1413,115,3770,30667,234,5.6,0,51801187,38000000,13801187,Profit
1414,97,14432,75365,149,6.3,0,63408614,55000000,8408614,Profit
1415,93,2319,10082,100,5.9,0,3500000,2700000,8.00E+05,Profit
1416,114,3743,137854,560,7.1,3000,1.08E+08,75000000,3.30E+07,Profit
1417,107,1614,68935,125,6.6,0,162839667,90000000,72839667,Profit
1418,95,1495,102071,756,6.6,5000,368744044,5000000,363744044,Profit
1419,99,23344,27378,365,4.9,0,33000337,28000000,5000337,Profit
1420,100,2654,35965,144,4.9,11000,100525432,20000000,80525432,Profit
1421,111,257,159198,438,6.8,38000,63782078,30000000,33782078,Profit
1422,112,3507,43795,171,4.5,0,90,11,79,Profit
1423,139,36810,137891,696,7.3,0,128798265,40000000,88798265,Profit
1424,109,3544,19505,162,5.2,0,75511123,13000000,62511123,Profit
1425,97,18789,63969,126,5.5,0,70442940,25000000,45442940,Profit
1426,104,3963,30462,150,5.3,0,23006849,12000000,11006849,Profit
1427,126,23866,54042,215,7.6,0,38413606,30000000,8413606,Profit
1428,93,1874,38399,218,6.9,0,50159144,36000000,14159144,Profit
1429,103,2730,45890,177,7,0,42365581,5000000,37365581,Profit
1430,108,649,33741,141,8.1,0,1.70E+07,3000000,1.40E+07,Profit
1431,102,5443,53115,282,3.8,0,99423521,35000000,64423521,Profit
1432,118,3797,21767,127,6.7,0,34742066,30000000,4742066,Profit
1433,80,4394,16385,100,4.6,0,201584141,80000000,121584141,Profit
1434,97,3455,74626,157,7.3,8000,28215918,3500000,24715918,Profit
1435,111,14823,93894,286,7.6,0,49800000,3600000,46200000,Profit
1436,93,822,74743,93,6.5,0,328203506,5000000,323203506,Profit
1437,105,2129,56646,336,6.4,0,177841558,70000000,107841558,Profit
1438,181,934,29839,150,8,0,10404330,9000000,1404330,Profit
1439,129,3389,223127,420,7.7,38000,309208309,29000000,280208309,Profit
1440,92,13597,72287,176,7,12000,107139399,60000000,47139399,Profit
1441,101,6292,43358,228,5.5,0,154749918,43000000,111749918,Profit
1442,136,16805,19832,98,5.9,0,70687344,18000000,52687344,Profit
1443,135,1845,36636,289,7.5,0,64445708,28000000,36445708,Profit
1444,112,1823,93367,497,6.4,0,85498534,48000000,37498534,Profit
1445,85,1090,94108,673,6.5,0,57891803,26000000,31891803,Profit
1446,93,2986,60572,144,6.3,0,117758500,65000000,52758500,Profit
1447,105,2288,186982,491,6.9,0,117760134,20000000,97760134,Profit
1448,138,1205,168207,684,7.4,0,212011111,150000000,62011111,Profit
1449,126,2170,149966,835,7.5,0,109502303,16000000,93502303,Profit
1450,87,20097,58906,186,7,0,140161792,30000000,110161792,Profit
1451,110,16230,55513,188,7.2,0,96900000,27000000,69900000,Profit
1452,174,1495,148172,406,8,15000,163214286,8200000,155014286,Profit
1453,99,16461,33088,143,4.8,0,40105542,15000000,25105542,Profit
1454,110,7921,78241,177,6.7,0,4300000,4000000,3.00E+05,Profit
1455,98,3827,13190,114,4.5,616,14144000,10500000,3644000,Profit
1456,95,2729,15427,121,5.3,449,23430766,11000000,12430766,Profit
1457,137,12947,63274,170,7.6,12000,41895491,24000000,17895491,Profit
1458,136,12194,75573,662,5.5,4000,75715436,68000000,7715436,Profit
1459,94,4263,114610,176,7,0,121697323,20000000,101697323,Profit
1460,133,16710,17025,290,5.1,295,74608570,64000000,10608570,Profit
1461,121,448,76681,228,7.6,0,85582407,12899867,72682540,Profit
1462,140,1109,27800,96,5.4,0,32101000,10000000,22101000,Profit
1463,91,4729,17829,99,3.7,0,149281606,20000000,129281606,Profit
1464,119,4043,45798,94,6.7,1000,117615211,45000000,72615211,Profit
1465,85,1173,53160,121,4.9,0,237382724,112000000,125382724,Profit
1466,104,3497,59068,128,6.3,0,92601050,28000000,64601050,Profit
1467,115,10507,50198,202,6.8,0,20211394,20000000,211394,Profit
1468,104,5190,12702,32,5.4,0,10130000,8000000,2130000,Profit
1469,91,2323,82232,174,7.2,0,257850122,3500000,254350122,Profit
1470,150,3218,323207,1439,6,0,836297228,150000000,686297228,Profit
1471,108,11094,100890,281,8.2,0,9600000,910000,8690000,Profit
1472,91,174,31952,372,5.7,0,36690067,4000000,32690067,Profit
1473,114,19739,45895,157,6.5,1000,55495563,50000000,5495563,Profit
1474,119,35501,52846,143,7.7,0,34670720,14000000,20670720,Profit
1475,96,18178,28109,110,6,0,100076342,37000000,63076342,Profit
1476,99,1790,66941,148,5.1,1000,173959438,30000000,143959438,Profit
1477,101,226,27346,206,6.5,0,5179037,2000000,3179037,Profit
1478,135,43388,411164,1303,7.3,0,783766341,200000000,583766341,Profit
1479,93,837,73501,333,7.3,27000,13008928,4000000,9008928,Profit
1480,97,1269,55982,148,7.3,17000,4270000,967686,3302314,Profit
1481,91,27405,60370,264,3.4,0,149673788,79000000,70673788,Profit
1482,97,9814,38298,147,6.3,782,61347797,60000000,1347797,Profit
1483,141,30063,59569,89,6.5,0,195268056,45000000,150268056,Profit
1484,85,1653,30651,267,3.4,1000,39267515,19000000,20267515,Profit
1485,92,4730,185338,392,6.7,0,167722310,20000000,147722310,Profit
1486,84,2065,142619,586,7.5,24000,3221152,60000,3161152,Profit
1487,82,2898,39095,187,3.5,16000,80547866,20000000,60547866,Profit
1488,113,8362,186977,529,7.6,13000,53653224,30000000,23653224,Profit
1489,140,13808,57661,455,7.3,0,148336445,87000000,61336445,Profit
1490,118,6427,60504,249,6.6,0,1.20E+08,38000000,8.20E+07,Profit
1491,102,2910,12570,86,5.2,771,93772522,30000000,63772522,Profit
1492,130,2856,55901,503,6.5,0,154937680,70000000,84937680,Profit
1493,144,2523,148238,529,8,0,108539911,88000000,20539911,Profit
1494,89,667,39768,292,5.3,0,50671850,25000000,25671850,Profit
1495,108,35209,270238,452,7.4,19000,163670000,25000000,138670000,Profit
1496,91,5349,29147,115,4.8,0,40492759,16000000,24492759,Profit
1497,98,16827,49205,184,6.1,0,36160375,30000000,6160375,Profit
1498,96,52138,97938,605,6.8,0,52223306,12000000,40223306,Profit
1499,99,701,58349,194,6.4,0,60462347,40000000,20462347,Profit
1500,139,16125,34427,126,6.9,0,31596911,28000000,3596911,Profit
1501,112,106,94139,183,7.8,0,57504069,6500000,51004069,Profit
1502,113,14209,17948,86,6.9,0,95404397,37000000,58404397,Profit
1503,101,2013,41763,403,5.5,0,91196419,10000000,81196419,Profit
1504,86,14146,53118,221,6.2,0,57223890,56000000,1223890,Profit
1505,129,4264,40941,320,6.4,0,29506464,25100000,4406464,Profit
1506,89,140268,57446,369,6,0,40855419,12000000,28855419,Profit
1507,92,1168,57578,210,6.8,0,11806119,1500000,10306119,Profit
1508,123,7072,61651,271,7.4,0,56298474,12000000,44298474,Profit
1509,90,1997,110788,258,6.1,2000,202026112,100000000,102026112,Profit
1510,142,16580,93494,394,6.6,0,85632458,70000000,15632458,Profit
1511,84,1203,47383,132,4.8,1000,84772742,22000000,62772742,Profit
1512,103,14672,27149,96,6.3,0,41382841,18000000,23382841,Profit
1513,102,2235,573541,1916,8.4,38000,7390108,4500000,2890108,Profit
1514,103,24333,123940,337,6.7,0,176885658,80000000,96885658,Profit
1515,134,2281,25465,190,6.9,16000,67347013,40000000,27347013,Profit
1516,123,5839,100001,289,5.9,0,96085477,82000000,14085477,Profit
1517,163,2529,176936,824,7.6,0,130358911,70000000,60358911,Profit
1518,112,5709,48621,239,6.6,0,40263020,35000000,5263020,Profit
1519,122,2759,96569,522,6.7,0,144216468,19000000,125216468,Profit
1520,112,5959,7973,59,5.7,0,37710610,6600000,31110610,Profit
1521,107,673,80958,310,7.6,7000,60922980,2800000,58122980,Profit
1522,96,1254,25086,87,4.8,1000,42,21,21,Profit
1523,93,6105,42644,102,6.2,0,31155435,12000000,19155435,Profit
1524,91,3244,60884,85,4.8,0,341631208,46000000,295631208,Profit
1525,172,1941,40359,235,8.1,0,23650000,2100000,21550000,Profit
1526,226,1862,215340,706,8.2,16000,400176459,4000000,396176459,Profit
1527,123,12970,104564,587,6.5,0,96618699,40000000,56618699,Profit
1528,115,10493,62037,148,6.6,0,61489265,26000000,35489265,Profit
1529,138,23755,328067,533,6.7,68000,415440673,120000000,295440673,Profit
1530,98,92456,82380,629,5.6,0,181674817,160000000,21674817,Profit
1531,105,4813,41273,136,5.8,0,32005248,20000000,12005248,Profit
1532,88,2604,59380,202,5.7,0,65535067,17000000,48535067,Profit
1533,88,9913,48500,124,5.6,0,163733697,80000000,83733697,Profit
1534,99,1195,91093,353,7,0,218613188,70000000,148613188,Profit
1535,139,3667,98989,158,6.6,1000,309492681,80000000,229492681,Profit
1536,99,3567,18727,45,6.6,0,72417394,21000000,51417394,Profit
1537,90,5002,71217,228,7.2,0,27092880,4500000,22592880,Profit
1538,98,2496,69733,97,6.9,0,154864401,14000000,140864401,Profit
1539,116,2321,42705,274,6.3,885,149705852,60000000,89705852,Profit
1540,113,2693,53741,214,8.1,0,8.00E+06,3200000,4800000,Profit
1541,107,2440,41574,145,6.6,0,35485056,12000000,23485056,Profit
1542,95,1266,37479,152,5.9,0,69631118,19000000,50631118,Profit
1543,104,17109,59232,317,6.3,0,105178561,60000000,45178561,Profit
1544,97,25792,17461,78,5.6,0,29010817,8000000,21010817,Profit
1545,130,17771,60165,326,6.4,0,9.00E+07,65000000,2.50E+07,Profit
1546,131,10003,135246,498,7.3,0,256271286,52000000,204271286,Profit
1547,92,3950,161448,1473,6.9,0,46118097,400000,45718097,Profit
1548,109,2740,109894,340,6.9,0,92374674,45000000,47374674,Profit
1549,102,2754,22147,156,6.3,770,75781642,12000000,63781642,Profit
1550,117,4204,14814,114,6.3,0,20529194,15000000,5529194,Profit
1551,98,3151,107815,485,7.1,10000,76488889,23000000,53488889,Profit
1552,93,2658,70336,269,7.3,31000,21107746,1800000,19307746,Profit
1553,114,1725,48909,166,5.8,0,1106279658,22000000,1084279658,Profit
1554,100,15922,29322,104,6.1,0,14400000,2000000,12400000,Profit
1555,107,13904,6069,33,6.4,0,52424533,36000000,16424533,Profit
1556,94,5440,26905,614,4.1,0,37664855,13000000,24664855,Profit
1557,107,2151,87538,79,6,0,216614388,15000000,201614388,Profit
1558,113,810,71596,276,7.1,3000,33013805,30000000,3013805,Profit
1559,94,1102,79141,355,6.5,2000,56422687,25000000,31422687,Profit
1560,99,960,37412,178,5.7,0,62771059,40000000,22771059,Profit
1561,82,2251,23943,118,6,425,80936232,25000000,55936232,Profit
1562,140,2894,79330,690,8,0,40031879,12800000,27231879,Profit
1563,88,2567,28632,214,4.9,0,24829644,12000000,12829644,Profit
1564,108,41359,56338,215,6.5,4000,22852638,14000000,8852638,Profit
1565,85,4166,74343,98,5.3,694,294456605,71000000,223456605,Profit
1566,85,29488,4006,12,5.8,0,27187375,20000000,7187375,Profit
1567,154,2593,326180,899,6.3,46000,1123746996,195000000,928746996,Profit
1568,107,2447,36542,378,7.4,0,29027914,13500000,15527914,Profit
1569,109,4947,25344,77,5.6,0,36133014,18000000,18133014,Profit
1570,103,17533,61317,229,5.2,0,94728529,35000000,59728529,Profit
1571,110,2356,72886,190,6.4,35000,29657751,26000000,3657751,Profit
1572,123,23920,95860,660,7.2,16000,55707411,40000000,15707411,Profit
1573,92,1945,35131,255,4.8,16000,47241945,20000000,27241945,Profit
1574,88,1518,23864,142,7,0,35078241,30000000,5078241,Profit
1575,125,10570,78454,233,8,5000,8.00E+06,1800000,6200000,Profit
1576,105,2505,30058,236,5.5,800,132675402,20000000,112675402,Profit
1577,107,10691,9051,68,5.7,0,2.40E+07,17000000,7.00E+06,Profit
1578,97,3679,76199,944,4.4,13000,66821036,10000000,56821036,Profit
1579,106,26652,26846,193,5.6,0,35007180,15000000,20007180,Profit
1580,112,2019,62584,375,6.6,0,57479076,22000000,35479076,Profit
